lat,lon,pm25_wustl,date,location_name
28.75500221,77.19499791,83.51638,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.20499791,83.12705,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.21499791,83.99862,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.22499791,85.23388,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.2349979,85.49336,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.2449979,86.20313,01-04-2017,Delhi_WUSTL_grid
28.74500221,76.96499791,82.27589,01-04-2017,Delhi_WUSTL_grid
28.74500221,76.97499791,83.53015,01-04-2017,Delhi_WUSTL_grid
28.74500221,76.98499791,81.106384,01-04-2017,Delhi_WUSTL_grid
28.74500221,76.99499791,76.153496,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.00499791,76.797806,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.01499791,78.857544,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.02499791,81.56418,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.03499791,84.214676,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.04499791,86.51472,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.05499791,89.01526,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.06499791,90.7146,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.07499791,91.23051,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.08499791,90.326485,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.09499791,88.90893,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.10499791,87.95226,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.11499791,86.386826,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.12499791,86.018005,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.13499791,86.24748,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.14499791,87.05694,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.15499791,87.61788,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.16499791,86.57113,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.17499791,85.9796,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.18499791,84.362144,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.19499791,83.452286,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.20499791,83.06666,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.21499791,82.599205,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.22499791,83.39029,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.2349979,84.52086,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.2449979,85.502686,01-04-2017,Delhi_WUSTL_grid
28.74500221,77.2549979,84.85295,01-04-2017,Delhi_WUSTL_grid
28.73500221,76.96499791,84.7506,01-04-2017,Delhi_WUSTL_grid
28.73500221,76.97499791,83.141525,01-04-2017,Delhi_WUSTL_grid
28.73500221,76.98499791,77.15845,01-04-2017,Delhi_WUSTL_grid
28.73500221,76.99499791,76.61447,01-04-2017,Delhi_WUSTL_grid
